0.51,1723064019969
0.50,1723064020069
0.51,1723064020170
0.52,1723064020270
0.52,1723064020370
0.52,1723064020471
0.50,1723064020571
0.51,1723064020672
0.53,1723064020772
0.52,1723064020873
0.48,1723064020973
0.51,1723064021074
0.50,1723064021175
0.50,1723064021275
0.50,1723064021375
0.54,1723064021475
0.50,1723064021576
0.53,1723064021677
0.52,1723064021777
0.50,1723064021878
0.50,1723064021978
0.49,1723064022078
0.51,1723064022179
0.53,1723064022279
0.50,1723064022380
0.51,1723064022480
0.53,1723064022581
0.49,1723064022681
0.49,1723064022781
0.52,1723064022882
0.50,1723064022982
0.52,1723064023083
0.50,1723064023183
0.49,1723064023284
0.51,1723064023384
0.53,1723064023485
0.51,1723064023586
0.52,1723064023686
0.53,1723064023786
0.52,1723064023887
0.52,1723064023987
0.52,1723064024087
0.53,1723064024188
0.54,1723064024288
0.50,1723064024389
0.50,1723064024490
0.51,1723064024590
0.53,1723064024691
0.50,1723064024791
0.52,1723064024891
0.50,1723064024992
0.52,1723064025092
0.53,1723064025193
0.48,1723064025293
0.51,1723064025394
0.53,1723064025494
0.50,1723064025595
0.53,1723064025695
0.52,1723064025795
0.54,1723064025896
0.52,1723064025996
0.52,1723064026097
0.52,1723064026197
0.53,1723064026298
0.49,1723064026398
0.52,1723064026502
0.50,1723064026599
0.51,1723064026699
0.53,1723064026800
0.56,1723064026900
0.55,1723064027001
0.59,1723064027101
0.60,1723064027202
0.65,1723064027302
0.70,1723064027403
0.70,1723064027503
0.77,1723064027603
0.79,1723064027704
0.83,1723064027805
0.85,1723064027905
0.88,1723064028005
0.92,1723064028106
0.92,1723064028207
0.95,1723064028307
1.00,1723064028407
1.01,1723064028508
1.03,1723064028608
1.07,1723064028709
1.10,1723064028809
1.13,1723064028910
1.17,1723064029010
1.22,1723064029111
1.29,1723064029211
1.37,1723064029311
1.50,1723064029412
2.33,1723064029513
3.09,1723064029613
3.00,1723064029713
2.98,1723064029814
2.96,1723064029914
3.00,1723064030015
2.99,1723064030115
2.99,1723064030216
