0.00,1723065733288
0.00,1723065733399
0.00,1723065733511
0.00,1723065733622
0.00,1723065733734
0.00,1723065733846
0.00,1723065733957
0.00,1723065734069
0.00,1723065734180
0.00,1723065734292
0.00,1723065734403
0.00,1723065734515
0.00,1723065734627
0.00,1723065734738
0.00,1723065734850
0.00,1723065734961
0.00,1723065735073
0.00,1723065735184
0.00,1723065735296
0.00,1723065735407
0.00,1723065735519
0.00,1723065735630
0.00,1723065735742
0.00,1723065735854
0.00,1723065735966
0.00,1723065736077
0.00,1723065736189
0.00,1723065736300
0.00,1723065736412
0.00,1723065736524
0.00,1723065736635
0.00,1723065736747
0.00,1723065736858
0.00,1723065736970
0.00,1723065737081
0.00,1723065737193
0.00,1723065737304
0.00,1723065737416
0.00,1723065737527
0.00,1723065737639
0.00,1723065737751
0.00,1723065737862
0.00,1723065737974
0.00,1723065738085
0.00,1723065738197
0.00,1723065738308
0.00,1723065738420
0.00,1723065738531
0.00,1723065738643
0.00,1723065738755
0.00,1723065738867
0.00,1723065738978
0.00,1723065739089
0.00,1723065739202
0.00,1723065739313
0.00,1723065739424
0.00,1723065739536
0.00,1723065739648
0.00,1723065739759
0.00,1723065739871
0.00,1723065739982
0.00,1723065740094
0.00,1723065740206
0.00,1723065740317
0.00,1723065740428
0.00,1723065740540
0.00,1723065740653
0.00,1723065740763
0.00,1723065740875
0.00,1723065740986
0.00,1723065741098
0.00,1723065741209
0.00,1723065741321
0.00,1723065741432
0.00,1723065741544
0.00,1723065741656
0.00,1723065741767
0.00,1723065741879
0.00,1723065741992
0.00,1723065742104
0.00,1723065742214
0.03,1723065742325
0.05,1723065742438
0.08,1723065742549
0.11,1723065742660
0.14,1723065742772
0.17,1723065742883
0.19,1723065742995
0.20,1723065743107
0.22,1723065743218
0.24,1723065743329
0.26,1723065743441
0.27,1723065743553
0.28,1723065743664
0.30,1723065743776
0.31,1723065743887
0.32,1723065743999
0.32,1723065744111
0.34,1723065744222
0.35,1723065744334
0.36,1723065744445
0.37,1723065744557
0.38,1723065744668
0.39,1723065744780
0.40,1723065744891
0.41,1723065745003
0.41,1723065745115
0.43,1723065745227
0.43,1723065745338
0.44,1723065745449
0.45,1723065745561
0.46,1723065745673
0.47,1723065745784
0.48,1723065745896
0.49,1723065746008
0.49,1723065746119
0.50,1723065746231
0.50,1723065746342
0.52,1723065746454
0.53,1723065746565
0.54,1723065746678
0.54,1723065746789
0.55,1723065746900
0.55,1723065747012
0.56,1723065747123
0.57,1723065747235
0.58,1723065747346
0.59,1723065747459
0.60,1723065747570
0.61,1723065747681
0.63,1723065747793
0.64,1723065747905
0.65,1723065748016
0.67,1723065748128
0.68,1723065748240
0.70,1723065748351
0.71,1723065748463
0.72,1723065748574
0.74,1723065748686
0.75,1723065748797
0.77,1723065748909
0.79,1723065749021
0.80,1723065749132
0.81,1723065749245
0.83,1723065749355
0.84,1723065749467
0.85,1723065749579
0.86,1723065749690
0.87,1723065749801
0.88,1723065749914
0.89,1723065750025
0.90,1723065750136
0.91,1723065750248
0.92,1723065750359
0.93,1723065750471
0.94,1723065750598
0.95,1723065750696
0.96,1723065750806
