0,1723065737326
0,1723065737369
0,1723065737413
0,1723065737456
0,1723065737499
0,1723065737543
0,1723065737587
0,1723065737631
0,1723065737674
0,1723065737718
0,1723065737761
0,1723065737805
0,1723065737848
0,1723065737892
0,1723065737935
0,1723065737979
0,1723065738023
0,1723065738066
0,1723065738110
0,1723065738153
0,1723065738197
0,1723065738240
0,1723065738284
0,1723065738327
0,1723065738371
0,1723065738415
0,1723065738458
0,1723065738502
0,1723065738545
0,1723065738588
0,1723065738632
0,1723065738675
0,1723065738719
0,1723065738763
0,1723065738806
0,1723065738850
0,1723065738894
0,1723065738937
0,1723065738981
0,1723065739024
0,1723065739068
0,1723065739111
0,1723065739155
0,1723065739198
0,1723065739242
0,1723065739285
0,1723065739329
0,1723065739372
0,1723065739416
0,1723065739460
0,1723065739503
0,1723065739547
0,1723065739590
0,1723065739635
0,1723065739677
0,1723065739721
0,1723065739764
0,1723065739809
0,1723065739852
0,1723065739895
0,1723065739938
0,1723065739982
0,1723065740025
0,1723065740069
0,1723065740113
0,1723065740156
0,1723065740200
0,1723065740244
0,1723065740287
0,1723065740331
0,1723065740374
0,1723065740417
0,1723065740461
0,1723065740504
0,1723065740548
0,1723065740592
0,1723065740637
0,1723065740679
0,1723065740723
0,1723065740766
0,1723065740810
0,1723065740853
0,1723065740897
0,1723065740940
0,1723065740984
0,1723065741027
0,1723065741071
0,1723065741114
0,1723065741158
0,1723065741201
0,1723065741245
0,1723065741288
0,1723065741332
0,1723065741375
0,1723065741420
0,1723065741462
0,1723065741506
0,1723065741550
0,1723065741593
0,1723065741637
0,1723065741680
0,1723065741723
0,1723065741767
0,1723065741810
0,1723065741854
0,1723065741897
0,1723065741941
0,1723065741985
0,1723065742028
0,1723065742071
0,1723065742115
0,1723065742159
0,1723065742202
0,1723065742246
0,1723065742290
0,1723065742333
1,1723065742377
2,1723065742422
3,1723065742464
5,1723065742507
7,1723065742551
10,1723065742594
14,1723065742638
18,1723065742681
23,1723065742725
29,1723065742768
34,1723065742812
41,1723065742855
48,1723065742899
56,1723065742943
64,1723065742986
72,1723065743030
81,1723065743073
89,1723065743117
97,1723065743160
106,1723065743204
115,1723065743247
124,1723065743291
132,1723065743334
140,1723065743378
148,1723065743422
156,1723065743465
164,1723065743509
172,1723065743552
179,1723065743596
184,1723065743639
191,1723065743683
197,1723065743726
203,1723065743770
209,1723065743813
215,1723065743857
220,1723065743900
225,1723065743944
230,1723065743987
236,1723065744032
241,1723065744074
246,1723065744118
251,1723065744162
256,1723065744206
261,1723065744249
266,1723065744292
271,1723065744336
276,1723065744379
280,1723065744423
285,1723065744466
290,1723065744510
294,1723065744553
300,1723065744597
305,1723065744640
309,1723065744684
313,1723065744728
318,1723065744771
324,1723065744815
329,1723065744858
334,1723065744902
340,1723065744945
344,1723065744990
348,1723065745032
353,1723065745076
357,1723065745120
362,1723065745163
367,1723065745207
371,1723065745250
375,1723065745294
380,1723065745337
384,1723065745381
389,1723065745424
393,1723065745468
397,1723065745511
402,1723065745555
406,1723065745599
409,1723065745642
413,1723065745686
416,1723065745729
420,1723065745774
423,1723065745816
426,1723065745860
431,1723065745903
436,1723065745947
440,1723065745991
444,1723065746034
449,1723065746077
453,1723065746121
457,1723065746165
461,1723065746208
465,1723065746252
469,1723065746295
471,1723065746339
474,1723065746382
477,1723065746426
480,1723065746469
484,1723065746513
487,1723065746556
492,1723065746600
497,1723065746643
501,1723065746687
507,1723065746730
511,1723065746776
515,1723065746817
519,1723065746861
523,1723065746905
526,1723065746948
529,1723065746992
531,1723065747035
533,1723065747079
535,1723065747122
537,1723065747166
540,1723065747209
542,1723065747253
546,1723065747296
550,1723065747340
554,1723065747383
558,1723065747427
562,1723065747470
567,1723065747514
573,1723065747559
579,1723065747601
584,1723065747645
590,1723065747688
595,1723065747732
600,1723065747776
606,1723065747819
611,1723065747862
617,1723065747906
623,1723065747949
629,1723065747994
635,1723065748036
642,1723065748080
649,1723065748123
656,1723065748167
663,1723065748211
669,1723065748254
677,1723065748298
684,1723065748341
691,1723065748385
697,1723065748428
704,1723065748472
710,1723065748515
717,1723065748559
723,1723065748602
730,1723065748646
737,1723065748690
743,1723065748733
749,1723065748777
756,1723065748820
764,1723065748864
770,1723065748907
777,1723065748951
785,1723065748995
791,1723065749038
799,1723065749082
807,1723065749125
814,1723065749169
821,1723065749212
828,1723065749256
835,1723065749299
842,1723065749344
849,1723065749386
855,1723065749430
862,1723065749473
868,1723065749517
874,1723065749561
881,1723065749604
887,1723065749648
893,1723065749691
899,1723065749735
905,1723065749778
911,1723065749822
917,1723065749865
922,1723065749909
928,1723065749952
933,1723065749996
937,1723065750040
941,1723065750083
945,1723065750127
950,1723065750170
953,1723065750214
958,1723065750257
963,1723065750301
968,1723065750345
973,1723065750388
978,1723065750431
982,1723065750475
988,1723065750518
994,1723065750562
999,1723065750609
1004,1723065750649
1009,1723065750693
1014,1723065750736
1019,1723065750780
1024,1723065750823
1029,1723065750867
1034,1723065750910
1040,1723065750954
1045,1723065750997
1051,1723065751041
1056,1723065751084
1060,1723065751128
1064,1723065751171
1068,1723065751215
1074,1723065751259
1079,1723065751302
1083,1723065751347
1087,1723065751389
1091,1723065751433
1095,1723065751476
1099,1723065751520
1103,1723065751564
1106,1723065751607
1110,1723065751650
1113,1723065751694
1116,1723065751737
1119,1723065751781
1121,1723065751825
1124,1723065751868
1127,1723065751912
1130,1723065751955
1132,1723065751999
1136,1723065752042
1139,1723065752086
1141,1723065752129
1145,1723065752173
1148,1723065752216
1151,1723065752260
1155,1723065752303
1158,1723065752347
1160,1723065752391
1163,1723065752434
1166,1723065752478
1169,1723065752521
1171,1723065752565
1172,1723065752608
1175,1723065752652
1176,1723065752695
1178,1723065752739
1179,1723065752782
1181,1723065752827
1183,1723065752870
1184,1723065752913
1185,1723065752957
1186,1723065753000
1187,1723065753044
1188,1723065753087
1190,1723065753132
1192,1723065753174
1193,1723065753218
1195,1723065753261
1197,1723065753305
1199,1723065753349
1202,1723065753392
1205,1723065753436
1208,1723065753479
1210,1723065753523
1213,1723065753566
1215,1723065753610
1218,1723065753653
1219,1723065753697
1222,1723065753741
1223,1723065753784
1224,1723065753828
1226,1723065753871
1228,1723065753916
1229,1723065753958
1231,1723065754002
1233,1723065754046
1235,1723065754089
1237,1723065754133
1238,1723065754176
1239,1723065754220
1240,1723065754263
1241,1723065754307
1242,1723065754350
1242,1723065754394
1241,1723065754437
1240,1723065754481
1241,1723065754524
1241,1723065754568
1241,1723065754611
1241,1723065754655
1242,1723065754698
1242,1723065754742
1241,1723065754786
1242,1723065754829
1242,1723065754873
1243,1723065754918
1243,1723065754960
1243,1723065755003
1244,1723065755047
1243,1723065755090
1243,1723065755135
1243,1723065755177
1243,1723065755221
1243,1723065755264
1243,1723065755308
1243,1723065755351
1244,1723065755395
1245,1723065755438
1246,1723065755482
1248,1723065755525
1251,1723065755569
1253,1723065755614
1257,1723065755656
1261,1723065755699
1265,1723065755743
1270,1723065755787
1275,1723065755830
1280,1723065755874
1286,1723065755918
1292,1723065755961
1297,1723065756004
1302,1723065756048
1307,1723065756092
1311,1723065756135
1315,1723065756179
1319,1723065756222
1322,1723065756265
1326,1723065756309
1330,1723065756352
1333,1723065756396
1337,1723065756439
1341,1723065756483
1344,1723065756526
1348,1723065756570
1352,1723065756614
1357,1723065756657
1361,1723065756702
1365,1723065756744
1368,1723065756788
1372,1723065756831
1376,1723065756876
1380,1723065756919
1384,1723065756962
1388,1723065757005
1392,1723065757049
1395,1723065757092
1398,1723065757136
1400,1723065757180
1403,1723065757224
1406,1723065757267
1409,1723065757310
1412,1723065757354
1415,1723065757398
1418,1723065757441
1422,1723065757484
1427,1723065757528
1431,1723065757571
1436,1723065757615
1442,1723065757658
1448,1723065757703
1453,1723065757746
1460,1723065757789
1466,1723065757833
1472,1723065757877
1478,1723065757920
1484,1723065757963
1491,1723065758007
1498,1723065758050
1505,1723065758094
1513,1723065758137
1521,1723065758181
1528,1723065758224
1536,1723065758268
1543,1723065758311
1551,1723065758355
1560,1723065758399
1569,1723065758442
1577,1723065758487
1584,1723065758530
1592,1723065758573
1599,1723065758616
1606,1723065758660
1612,1723065758704
1619,1723065758747
1626,1723065758790
1634,1723065758834
1640,1723065758878
1646,1723065758921
1653,1723065758964
1660,1723065759009
1666,1723065759053
1673,1723065759095
1680,1723065759139
1685,1723065759182
1690,1723065759226
1696,1723065759269
1701,1723065759313
1705,1723065759356
1710,1723065759400
1714,1723065759443
1719,1723065759488
1724,1723065759530
1729,1723065759574
1734,1723065759618
1740,1723065759661
1744,1723065759705
1750,1723065759748
1755,1723065759792
1760,1723065759835
1766,1723065759879
1773,1723065759922
1778,1723065759967
1784,1723065760009
1790,1723065760053
1797,1723065760097
1804,1723065760140
1809,1723065760184
1817,1723065760227
1823,1723065760273
1831,1723065760314
1838,1723065760358
1845,1723065760401
1852,1723065760445
1859,1723065760488
1867,1723065760532
1875,1723065760575
1884,1723065760619
1892,1723065760662
1901,1723065760706
1910,1723065760750
1919,1723065760793
1928,1723065760837
1937,1723065760880
1947,1723065760924
1956,1723065760968
1964,1723065761011
1973,1723065761054
1982,1723065761098
1991,1723065761141
2001,1723065761185
2012,1723065761229
2022,1723065761273
2032,1723065761316
2041,1723065761359
2051,1723065761403
2061,1723065761446
2071,1723065761490
2080,1723065761533
2089,1723065761577
2097,1723065761620
2105,1723065761664
2112,1723065761707
2121,1723065761751
2129,1723065761795
2136,1723065761838
2143,1723065761882
2151,1723065761925
2158,1723065761969
2166,1723065762012
2173,1723065762057
2180,1723065762099
2187,1723065762143
2193,1723065762187
2200,1723065762230
2207,1723065762275
2214,1723065762317
2221,1723065762361
2228,1723065762404
2236,1723065762448
2245,1723065762492
2252,1723065762535
2260,1723065762578
2269,1723065762622
2278,1723065762666
2286,1723065762709
2295,1723065762754
2303,1723065762796
2310,1723065762841
2318,1723065762883
2325,1723065762927
2332,1723065762970
2340,1723065763014
2347,1723065763058
2355,1723065763101
2362,1723065763144
2370,1723065763188
2378,1723065763232
2385,1723065763276
2393,1723065763320
2401,1723065763362
2410,1723065763406
2418,1723065763450
2426,1723065763493
2435,1723065763536
2445,1723065763580
2454,1723065763623
2464,1723065763667
2473,1723065763711
2482,1723065763754
2491,1723065763798
2500,1723065763843
2510,1723065763885
2519,1723065763928
2528,1723065763972
2537,1723065764016
2545,1723065764060
2553,1723065764102
2561,1723065764146
2569,1723065764189
2578,1723065764233
2585,1723065764277
2591,1723065764320
2598,1723065764364
2604,1723065764407
2610,1723065764451
2616,1723065764494
2622,1723065764539
2627,1723065764581
2632,1723065764626
2636,1723065764669
2641,1723065764712
2646,1723065764756
2651,1723065764799
2655,1723065764844
2661,1723065764886
2667,1723065764930
2672,1723065764973
2677,1723065765017
2683,1723065765061
2690,1723065765104
2696,1723065765148
2702,1723065765191
2709,1723065765236
2715,1723065765279
2721,1723065765322
2726,1723065765365
2732,1723065765411
2738,1723065765452
2744,1723065765496
2750,1723065765540
2754,1723065765583
2760,1723065765628
2765,1723065765670
2770,1723065765714
2775,1723065765758
2780,1723065765801
2784,1723065765845
2788,1723065765888
2792,1723065765932
2796,1723065765975
2799,1723065766019
2803,1723065766062
2807,1723065766106
2811,1723065766149
2815,1723065766193
2819,1723065766236
2823,1723065766280
2826,1723065766323
2829,1723065766367
2833,1723065766412
2836,1723065766454
2839,1723065766498
2841,1723065766542
2844,1723065766585
2846,1723065766629
2848,1723065766672
2850,1723065766715
2853,1723065766759
2855,1723065766802
2857,1723065766847
2860,1723065766889
2863,1723065766933
2865,1723065766977
2867,1723065767020
2869,1723065767065
2871,1723065767107
2873,1723065767151
2875,1723065767195
2877,1723065767239
2880,1723065767282
2883,1723065767326
2885,1723065767369
2890,1723065767413
2894,1723065767456
2899,1723065767500
2903,1723065767543
2908,1723065767587
2913,1723065767630
2918,1723065767673
2923,1723065767717
2928,1723065767761
2933,1723065767804
2936,1723065767848
2939,1723065767892
2942,1723065767935
2945,1723065767978
2948,1723065768021
2951,1723065768065
2954,1723065768109
2956,1723065768153
2957,1723065768196
2961,1723065768239
2964,1723065768283
2967,1723065768327
2970,1723065768370
2972,1723065768414
2975,1723065768458
2979,1723065768501
2981,1723065768545
2984,1723065768588
2987,1723065768632
2989,1723065768675
2992,1723065768719
2995,1723065768762
2997,1723065768806
3001,1723065768850
3004,1723065768893
3008,1723065768936
3013,1723065768980
3016,1723065769024
3020,1723065769067
3026,1723065769111
3029,1723065769154
3033,1723065769198
3038,1723065769241
3042,1723065769285
3046,1723065769329
3050,1723065769372
3053,1723065769416
3057,1723065769459
3060,1723065769503
3063,1723065769546
3066,1723065769590
3069,1723065769633
3072,1723065769677
3075,1723065769720
3077,1723065769764
3079,1723065769807
3081,1723065769851
3084,1723065769895
3087,1723065769938
3090,1723065769982
3093,1723065770025
3096,1723065770069
3099,1723065770135
3101,1723065770156
3105,1723065770199
3109,1723065770243
3113,1723065770286
3117,1723065770330
3119,1723065770374
3123,1723065770417
3126,1723065770461
3128,1723065770504
3131,1723065770548
3134,1723065770591
3135,1723065770635
3137,1723065770678
3138,1723065770722
3139,1723065770767
3141,1723065770809
3141,1723065770853
3143,1723065770896
3145,1723065770940
3146,1723065770984
3147,1723065771027
3150,1723065771070
3152,1723065771114
3154,1723065771157
3155,1723065771201
3156,1723065771245
3158,1723065771288
3159,1723065771332
3160,1723065771375
3161,1723065771419
3161,1723065771462
3162,1723065771506
3162,1723065771551
3161,1723065771593
3161,1723065771637
3161,1723065771681
3161,1723065771724
3162,1723065771768
3161,1723065771811
3161,1723065771854
3161,1723065771898
3163,1723065771942
3164,1723065771985
3167,1723065772029
3171,1723065772072
3176,1723065772116
3181,1723065772159
3187,1723065772203
3195,1723065772246
3204,1723065772290
3214,1723065772333
3223,1723065772377
3233,1723065772421
3243,1723065772464
3253,1723065772508
3264,1723065772551
3275,1723065772595
3287,1723065772638
3299,1723065772682
3311,1723065772739
3324,1723065772769
3336,1723065772813
3348,1723065772856
3360,1723065772900
3373,1723065772943
3384,1723065772987
3395,1723065773030
3406,1723065773074
3416,1723065773118
3426,1723065773161
3437,1723065773205
3446,1723065773248
3456,1723065773292
3468,1723065773336
3476,1723065773379
3485,1723065773422
3494,1723065773466
3504,1723065773510
3514,1723065773553
3523,1723065773597
3531,1723065773640
3539,1723065773684
3548,1723065773727
3554,1723065773771
3562,1723065773814
3570,1723065773858
3577,1723065773901
3583,1723065773945
3589,1723065773989
3597,1723065774032
3603,1723065774076
3609,1723065774120
3617,1723065774163
3625,1723065774206
3634,1723065774250
3642,1723065774293
3650,1723065774337
